Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR13;DRIFT;org.apache.flink.api.common.io.SerializedOutputFormat;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.AbstractCloseableRegistry;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.CharValue;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.SqlDateSerializer$SqlDateSerializerSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.functions.AbstractRichFunction;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.core.fs.FSDataInputStreamWrapper;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.types.BooleanValue;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.array.BytePrimitiveArrayComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.io.compression.Bzip2InputStreamFactory;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.array.BooleanPrimitiveArraySerializer$BooleanPrimitiveArraySerializerSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.array.BytePrimitiveArraySerializer;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.java.typeutils.runtime.TupleComparatorBase;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.core.fs.LimitedConnectionsFileSystem$StreamTimeoutException;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.util.NetUtils;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.configuration.MemorySize;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.flink.api.common.typeutils.base.InstantSerializer$InstantSerializerSnapshot;(Ce / (Ce + Ca)) <= 0.3;none;none
